CLASS,DESCRIPTION,CORES SATISFIED,DAYS/TIMES,ROOM,INSTRUCTOR,UNITS 
ANTH 2 Lab (42382),Intro to Archaeology Lab,"Values Science Technology (Pathway), Social Science",M 02:15 PM - 5:15pm,ALMSC 155,"Anderson, Nathan",N/A
ANTH 2 Lab (42382),Intro to Archaeology Lab,"Values Science Technology (Pathway), Social Science",M 02:15 PM - 5:15pm,ALMSC 155,"Anderson, Nathan",N/A
ANTH 2 Lab (42382),Intro to Archaeology Lab,"Values Science Technology (Pathway), Social Science",M 02:15 PM - 5:15pm,ALMSC 155,"Anderson, Nathan",N/A
ANTH 2 Lab (42382),Intro to Archaeology Lab,"Values Science Technology (Pathway), Social Science",M 02:15 PM - 5:15pm,ALMSC 155,"Anderson, Nathan",N/A
ANTH 2 Lab (42382),Intro to Archaeology Lab,"Values Science Technology (Pathway), Social Science",M 02:15 PM - 5:15pm,ALMSC 155,"Anderson, Nathan",N/A
ANTH 2 Lab (42382),Intro to Archaeology Lab,"Values Science Technology (Pathway), Social Science",M 02:15 PM - 5:15pm,ALMSC 155,"Anderson, Nathan",N/A
ANTH 2 Lab (42382),Intro to Archaeology Lab,"Values Science Technology (Pathway), Social Science",M 02:15 PM - 5:15pm,ALMSC 155,"Anderson, Nathan",N/A
ANTH 2 (42381),Intro to Archaeology,"Values Science Technology (Pathway), Social Science",MWF 11:45 AM - 12:50pm,SOBRATO 19,"Anderson, Nathan",4.00
ANTH 2 (42381),Intro to Archaeology,"Values Science Technology (Pathway), Social Science",MWF 11:45 AM - 12:50pm,SOBRATO 19,"Anderson, Nathan",4.00
ANTH 2 (42381),Intro to Archaeology,"Values Science Technology (Pathway), Social Science",MWF 11:45 AM - 12:50pm,SOBRATO 19,"Anderson, Nathan",4.00
ANTH 2 (42381),Intro to Archaeology,"Values Science Technology (Pathway), Social Science",MWF 11:45 AM - 12:50pm,SOBRATO 19,"Anderson, Nathan",4.00
ANTH 2 (42381),Intro to Archaeology,"Values Science Technology (Pathway), Social Science",MWF 11:45 AM - 12:50pm,SOBRATO 19,"Anderson, Nathan",4.00
ANTH 2 (42381),Intro to Archaeology,"Values Science Technology (Pathway), Social Science",MWF 11:45 AM - 12:50pm,SOBRATO 19,"Anderson, Nathan",4.00
ANTH 2 (42381),Intro to Archaeology,"Values Science Technology (Pathway), Social Science",MWF 11:45 AM - 12:50pm,SOBRATO 19,"Anderson, Nathan",4.00
ANTH 132 (44385),Paleoanthropology,"Values Science Technology (Pathway), Science Technology & Society",MWF 11:45 AM - 12:50pm,SCDI 3301,"Casareto, Ana",5.00
ANTH 132 (44385),Paleoanthropology,"Values Science Technology (Pathway), Science Technology & Society",MWF 11:45 AM - 12:50pm,SCDI 3301,"Casareto, Ana",5.00
ANTH 132 (44385),Paleoanthropology,"Values Science Technology (Pathway), Science Technology & Society",MWF 11:45 AM - 12:50pm,SCDI 3301,"Casareto, Ana",5.00
ANTH 132 (44385),Paleoanthropology,"Values Science Technology (Pathway), Science Technology & Society",MWF 11:45 AM - 12:50pm,SCDI 3301,"Casareto, Ana",5.00
ANTH 132 (44385),Paleoanthropology,"Values Science Technology (Pathway), Science Technology & Society",MWF 11:45 AM - 12:50pm,SCDI 3301,"Casareto, Ana",5.00
ANTH 132 (44385),Paleoanthropology,"Values Science Technology (Pathway), Science Technology & Society",MWF 11:45 AM - 12:50pm,SCDI 3301,"Casareto, Ana",5.00
ANTH 132 (44385),Paleoanthropology,"Values Science Technology (Pathway), Science Technology & Society",MWF 11:45 AM - 12:50pm,SCDI 3301,"Casareto, Ana",5.00
ANTH 135 (43799),Human Development & Sexuality,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,OCONR 206,"Miranda, Veronica",5.00
ANTH 135 (43799),Human Development & Sexuality,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,OCONR 206,"Miranda, Veronica",5.00
ANTH 135 (43799),Human Development & Sexuality,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,OCONR 206,"Miranda, Veronica",5.00
ANTH 135 (43799),Human Development & Sexuality,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,OCONR 206,"Miranda, Veronica",5.00
ANTH 135 (43799),Human Development & Sexuality,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,OCONR 206,"Miranda, Veronica",5.00
ANTH 135 (43799),Human Development & Sexuality,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,OCONR 206,"Miranda, Veronica",5.00
ANTH 135 (43799),Human Development & Sexuality,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,OCONR 206,"Miranda, Veronica",5.00
ANTH 137 (43801),Evolutionary Medicine,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,GRAHAM 163,"McKenna, James",5.00
ANTH 137 (43801),Evolutionary Medicine,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,GRAHAM 163,"McKenna, James",5.00
ANTH 137 (43801),Evolutionary Medicine,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,GRAHAM 163,"McKenna, James",5.00
ANTH 137 (43801),Evolutionary Medicine,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,GRAHAM 163,"McKenna, James",5.00
ANTH 137 (43801),Evolutionary Medicine,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,GRAHAM 163,"McKenna, James",5.00
ANTH 137 (43801),Evolutionary Medicine,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,GRAHAM 163,"McKenna, James",5.00
ANTH 137 (43801),Evolutionary Medicine,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,GRAHAM 163,"McKenna, James",5.00
BIOL 117 (42398),Epidemiology L&L,"Values Science Technology (Pathway), Science Technology & Society",MW 05:40 PM - 7:20pm,KENNA 214,"Crespi, Shelby Christine",5.00
BIOL 117 (42398),Epidemiology L&L,"Values Science Technology (Pathway), Science Technology & Society",MW 05:40 PM - 7:20pm,KENNA 214,"Crespi, Shelby Christine",5.00
BIOL 117 (42398),Epidemiology L&L,"Values Science Technology (Pathway), Science Technology & Society",MW 05:40 PM - 7:20pm,KENNA 214,"Crespi, Shelby Christine",5.00
BIOL 117 (42398),Epidemiology L&L,"Values Science Technology (Pathway), Science Technology & Society",MW 05:40 PM - 7:20pm,KENNA 214,"Crespi, Shelby Christine",5.00
BIOL 117 (42398),Epidemiology L&L,"Values Science Technology (Pathway), Science Technology & Society",MW 05:40 PM - 7:20pm,KENNA 214,"Crespi, Shelby Christine",5.00
BIOL 117 (42398),Epidemiology L&L,"Values Science Technology (Pathway), Science Technology & Society",MW 05:40 PM - 7:20pm,KENNA 214,"Crespi, Shelby Christine",5.00
BIOL 117 (42398),Epidemiology L&L,"Values Science Technology (Pathway), Science Technology & Society",MW 05:40 PM - 7:20pm,KENNA 214,"Crespi, Shelby Christine",5.00
BIOL 117 Lab (42399),Epidemiology L&L Lab,"Values Science Technology (Pathway), Science Technology & Society",MW 07:30 PM - 9pm,KENNA 214,"Crespi, Shelby Christine",N/A
BIOL 117 Lab (42399),Epidemiology L&L Lab,"Values Science Technology (Pathway), Science Technology & Society",MW 07:30 PM - 9pm,KENNA 214,"Crespi, Shelby Christine",N/A
BIOL 117 Lab (42399),Epidemiology L&L Lab,"Values Science Technology (Pathway), Science Technology & Society",MW 07:30 PM - 9pm,KENNA 214,"Crespi, Shelby Christine",N/A
BIOL 117 Lab (42399),Epidemiology L&L Lab,"Values Science Technology (Pathway), Science Technology & Society",MW 07:30 PM - 9pm,KENNA 214,"Crespi, Shelby Christine",N/A
BIOL 117 Lab (42399),Epidemiology L&L Lab,"Values Science Technology (Pathway), Science Technology & Society",MW 07:30 PM - 9pm,KENNA 214,"Crespi, Shelby Christine",N/A
BIOL 117 Lab (42399),Epidemiology L&L Lab,"Values Science Technology (Pathway), Science Technology & Society",MW 07:30 PM - 9pm,KENNA 214,"Crespi, Shelby Christine",N/A
BIOL 117 Lab (42399),Epidemiology L&L Lab,"Values Science Technology (Pathway), Science Technology & Society",MW 07:30 PM - 9pm,KENNA 214,"Crespi, Shelby Christine",N/A
COMM 176A (43877),Biology of Human Communication,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,KENNA 310,"Boren, Justin Peter",5.00
COMM 176A (43877),Biology of Human Communication,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,KENNA 310,"Boren, Justin Peter",5.00
COMM 176A (43877),Biology of Human Communication,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,KENNA 310,"Boren, Justin Peter",5.00
COMM 176A (43877),Biology of Human Communication,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,KENNA 310,"Boren, Justin Peter",5.00
COMM 176A (43877),Biology of Human Communication,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,KENNA 310,"Boren, Justin Peter",5.00
COMM 176A (43877),Biology of Human Communication,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,KENNA 310,"Boren, Justin Peter",5.00
COMM 176A (43877),Biology of Human Communication,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,KENNA 310,"Boren, Justin Peter",5.00
HIST 123 (42724),Plagues/Epidemics/Infections,"Values Science Technology (Pathway), Science Technology & Society",TR 03:50 PM - 5:30pm,ALAM 108,"Newsom Kerr, Matthew L.",5.00
HIST 123 (42724),Plagues/Epidemics/Infections,"Values Science Technology (Pathway), Science Technology & Society",TR 03:50 PM - 5:30pm,ALAM 108,"Newsom Kerr, Matthew L.",5.00
HIST 123 (42724),Plagues/Epidemics/Infections,"Values Science Technology (Pathway), Science Technology & Society",TR 03:50 PM - 5:30pm,ALAM 108,"Newsom Kerr, Matthew L.",5.00
HIST 123 (42724),Plagues/Epidemics/Infections,"Values Science Technology (Pathway), Science Technology & Society",TR 03:50 PM - 5:30pm,ALAM 108,"Newsom Kerr, Matthew L.",5.00
HIST 123 (42724),Plagues/Epidemics/Infections,"Values Science Technology (Pathway), Science Technology & Society",TR 03:50 PM - 5:30pm,ALAM 108,"Newsom Kerr, Matthew L.",5.00
HIST 123 (42724),Plagues/Epidemics/Infections,"Values Science Technology (Pathway), Science Technology & Society",TR 03:50 PM - 5:30pm,ALAM 108,"Newsom Kerr, Matthew L.",5.00
HIST 123 (42724),Plagues/Epidemics/Infections,"Values Science Technology (Pathway), Science Technology & Society",TR 03:50 PM - 5:30pm,ALAM 108,"Newsom Kerr, Matthew L.",5.00
NEUR 1 (43962),Intro to Neuroscience,"Values Science Technology (Pathway), Science Technology & Society",TR 08:30 AM - 10:10am,ALAM 102,"Chen, Lang",4.00
NEUR 1 (43962),Intro to Neuroscience,"Values Science Technology (Pathway), Science Technology & Society",TR 08:30 AM - 10:10am,ALAM 102,"Chen, Lang",4.00
NEUR 1 (43962),Intro to Neuroscience,"Values Science Technology (Pathway), Science Technology & Society",TR 08:30 AM - 10:10am,ALAM 102,"Chen, Lang",4.00
NEUR 1 (43962),Intro to Neuroscience,"Values Science Technology (Pathway), Science Technology & Society",TR 08:30 AM - 10:10am,ALAM 102,"Chen, Lang",4.00
NEUR 1 (43962),Intro to Neuroscience,"Values Science Technology (Pathway), Science Technology & Society",TR 08:30 AM - 10:10am,ALAM 102,"Chen, Lang",4.00
NEUR 1 (43962),Intro to Neuroscience,"Values Science Technology (Pathway), Science Technology & Society",TR 08:30 AM - 10:10am,ALAM 102,"Chen, Lang",4.00
NEUR 1 (43962),Intro to Neuroscience,"Values Science Technology (Pathway), Science Technology & Society",TR 08:30 AM - 10:10am,ALAM 102,"Chen, Lang",4.00
PHSC 1 (43002),Introduction to Public Health,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,SCDI 3116,"Parker, Michele T",4.00
PHSC 1 (43002),Introduction to Public Health,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,SCDI 3116,"Parker, Michele T",4.00
PHSC 1 (43002),Introduction to Public Health,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,SCDI 3116,"Parker, Michele T",4.00
PHSC 1 (43002),Introduction to Public Health,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,SCDI 3116,"Parker, Michele T",4.00
PHSC 1 (43002),Introduction to Public Health,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,SCDI 3116,"Parker, Michele T",4.00
PHSC 1 (43002),Introduction to Public Health,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,SCDI 3116,"Parker, Michele T",4.00
PHSC 1 (43002),Introduction to Public Health,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,SCDI 3116,"Parker, Michele T",4.00
PHSC 100 (43000),Epidemiology L&L,"Values Science Technology (Pathway), Science Technology & Society",MW 05:40 PM - 7:20pm,KENNA 214,"Crespi, Shelby Christine",5.00
PHSC 100 (43000),Epidemiology L&L,"Values Science Technology (Pathway), Science Technology & Society",MW 05:40 PM - 7:20pm,KENNA 214,"Crespi, Shelby Christine",5.00
PHSC 100 (43000),Epidemiology L&L,"Values Science Technology (Pathway), Science Technology & Society",MW 05:40 PM - 7:20pm,KENNA 214,"Crespi, Shelby Christine",5.00
PHSC 100 (43000),Epidemiology L&L,"Values Science Technology (Pathway), Science Technology & Society",MW 05:40 PM - 7:20pm,KENNA 214,"Crespi, Shelby Christine",5.00
PHSC 100 (43000),Epidemiology L&L,"Values Science Technology (Pathway), Science Technology & Society",MW 05:40 PM - 7:20pm,KENNA 214,"Crespi, Shelby Christine",5.00
PHSC 100 (43000),Epidemiology L&L,"Values Science Technology (Pathway), Science Technology & Society",MW 05:40 PM - 7:20pm,KENNA 214,"Crespi, Shelby Christine",5.00
PHSC 100 (43000),Epidemiology L&L,"Values Science Technology (Pathway), Science Technology & Society",MW 05:40 PM - 7:20pm,KENNA 214,"Crespi, Shelby Christine",5.00
PHSC 100 Lab (43001),Epidemiology L&L Lab,"Values Science Technology (Pathway), Science Technology & Society",MW 07:30 PM - 9pm,KENNA 214,"Crespi, Shelby Christine",N/A
PHSC 100 Lab (43001),Epidemiology L&L Lab,"Values Science Technology (Pathway), Science Technology & Society",MW 07:30 PM - 9pm,KENNA 214,"Crespi, Shelby Christine",N/A
PHSC 100 Lab (43001),Epidemiology L&L Lab,"Values Science Technology (Pathway), Science Technology & Society",MW 07:30 PM - 9pm,KENNA 214,"Crespi, Shelby Christine",N/A
PHSC 100 Lab (43001),Epidemiology L&L Lab,"Values Science Technology (Pathway), Science Technology & Society",MW 07:30 PM - 9pm,KENNA 214,"Crespi, Shelby Christine",N/A
PHSC 100 Lab (43001),Epidemiology L&L Lab,"Values Science Technology (Pathway), Science Technology & Society",MW 07:30 PM - 9pm,KENNA 214,"Crespi, Shelby Christine",N/A
PHSC 100 Lab (43001),Epidemiology L&L Lab,"Values Science Technology (Pathway), Science Technology & Society",MW 07:30 PM - 9pm,KENNA 214,"Crespi, Shelby Christine",N/A
PHSC 100 Lab (43001),Epidemiology L&L Lab,"Values Science Technology (Pathway), Science Technology & Society",MW 07:30 PM - 9pm,KENNA 214,"Crespi, Shelby Christine",N/A
PHSC 135 (43977),Human Development & Sexuality,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,OCONR 206,"Miranda, Veronica",5.00
PHSC 135 (43977),Human Development & Sexuality,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,OCONR 206,"Miranda, Veronica",5.00
PHSC 135 (43977),Human Development & Sexuality,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,OCONR 206,"Miranda, Veronica",5.00
PHSC 135 (43977),Human Development & Sexuality,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,OCONR 206,"Miranda, Veronica",5.00
PHSC 135 (43977),Human Development & Sexuality,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,OCONR 206,"Miranda, Veronica",5.00
PHSC 135 (43977),Human Development & Sexuality,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,OCONR 206,"Miranda, Veronica",5.00
PHSC 135 (43977),Human Development & Sexuality,"Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,OCONR 206,"Miranda, Veronica",5.00
PHYS 8 (43048),Introduction to Space Sciences,"Values Science Technology (Pathway), Science Technology & Society",TR 03:50 PM - 5:30pm,SCDI 2301,"Paulino Lima, Ivan Glaucio",4.00
PHYS 8 (43048),Introduction to Space Sciences,"Values Science Technology (Pathway), Science Technology & Society",TR 03:50 PM - 5:30pm,SCDI 2301,"Paulino Lima, Ivan Glaucio",4.00
PHYS 8 (43048),Introduction to Space Sciences,"Values Science Technology (Pathway), Science Technology & Society",TR 03:50 PM - 5:30pm,SCDI 2301,"Paulino Lima, Ivan Glaucio",4.00
PHYS 8 (43048),Introduction to Space Sciences,"Values Science Technology (Pathway), Science Technology & Society",TR 03:50 PM - 5:30pm,SCDI 2301,"Paulino Lima, Ivan Glaucio",4.00
PHYS 8 (43048),Introduction to Space Sciences,"Values Science Technology (Pathway), Science Technology & Society",TR 03:50 PM - 5:30pm,SCDI 2301,"Paulino Lima, Ivan Glaucio",4.00
PHYS 8 (43048),Introduction to Space Sciences,"Values Science Technology (Pathway), Science Technology & Society",TR 03:50 PM - 5:30pm,SCDI 2301,"Paulino Lima, Ivan Glaucio",4.00
PHYS 8 (43048),Introduction to Space Sciences,"Values Science Technology (Pathway), Science Technology & Society",TR 03:50 PM - 5:30pm,SCDI 2301,"Paulino Lima, Ivan Glaucio",4.00
ANTH 158 (43802),Applied Anthropology,"Vocation (Pathway), Civic Engagement",MWF 10:30 AM - 11:35am,KENNA 107,"Anderson, Ryan Bruce",5.00
ANTH 158 (43802),Applied Anthropology,"Vocation (Pathway), Civic Engagement",MWF 10:30 AM - 11:35am,KENNA 107,"Anderson, Ryan Bruce",5.00
ANTH 158 (43802),Applied Anthropology,"Vocation (Pathway), Civic Engagement",MWF 10:30 AM - 11:35am,KENNA 107,"Anderson, Ryan Bruce",5.00
ANTH 158 (43802),Applied Anthropology,"Vocation (Pathway), Civic Engagement",MWF 10:30 AM - 11:35am,KENNA 107,"Anderson, Ryan Bruce",5.00
ANTH 158 (43802),Applied Anthropology,"Vocation (Pathway), Civic Engagement",MWF 10:30 AM - 11:35am,KENNA 107,"Anderson, Ryan Bruce",5.00
ANTH 158 (43802),Applied Anthropology,"Vocation (Pathway), Civic Engagement",MWF 10:30 AM - 11:35am,KENNA 107,"Anderson, Ryan Bruce",5.00
ANTH 158 (43802),Applied Anthropology,"Vocation (Pathway), Civic Engagement",MWF 10:30 AM - 11:35am,KENNA 107,"Anderson, Ryan Bruce",5.00
ANTH 159 (43803),Globalization & Culture Change,"Vocation (Pathway), Cultures and Ideas 3",MWF 09:15 AM - 10:20am,OCONR 103,"Grace, Samantha Lois",5.00
ANTH 159 (43803),Globalization & Culture Change,"Vocation (Pathway), Cultures and Ideas 3",MWF 09:15 AM - 10:20am,OCONR 103,"Grace, Samantha Lois",5.00
ANTH 159 (43803),Globalization & Culture Change,"Vocation (Pathway), Cultures and Ideas 3",MWF 09:15 AM - 10:20am,OCONR 103,"Grace, Samantha Lois",5.00
