CLASS,DESCRIPTION,CORES SATISFIED,DAYS/TIMES,ROOM,INSTRUCTOR,UNITS 
ECON 1 (39158),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",TR 02:00 PM - 3:40pm,LUCAS 310,"Guo, Audrey M",4.00
ECON 1 (39158),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",TR 02:00 PM - 3:40pm,LUCAS 310,"Guo, Audrey M",4.00
ECON 1 (39187),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 02:15 PM - 3:20pm,LUCAS 310,"Cameron-Loyd, Patricia Jane",4.00
ECON 1 (39187),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 02:15 PM - 3:20pm,LUCAS 310,"Cameron-Loyd, Patricia Jane",4.00
ECON 1 (39187),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 02:15 PM - 3:20pm,LUCAS 310,"Cameron-Loyd, Patricia Jane",4.00
ECON 1 (39187),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 02:15 PM - 3:20pm,LUCAS 310,"Cameron-Loyd, Patricia Jane",4.00
ECON 1 (39187),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 02:15 PM - 3:20pm,LUCAS 310,"Cameron-Loyd, Patricia Jane",4.00
ECON 1 (39187),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 02:15 PM - 3:20pm,LUCAS 310,"Cameron-Loyd, Patricia Jane",4.00
ECON 1 (39187),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 02:15 PM - 3:20pm,LUCAS 310,"Cameron-Loyd, Patricia Jane",4.00
ECON 1 (39167),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 03:30 PM - 4:35pm,CASA 3,"Park, Damian Blase",4.00
ECON 1 (39167),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 03:30 PM - 4:35pm,CASA 3,"Park, Damian Blase",4.00
ECON 1 (39167),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 03:30 PM - 4:35pm,CASA 3,"Park, Damian Blase",4.00
ECON 1 (39167),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 03:30 PM - 4:35pm,CASA 3,"Park, Damian Blase",4.00
ECON 1 (39167),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 03:30 PM - 4:35pm,CASA 3,"Park, Damian Blase",4.00
ECON 1 (39167),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 03:30 PM - 4:35pm,CASA 3,"Park, Damian Blase",4.00
ECON 1 (39167),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 03:30 PM - 4:35pm,CASA 3,"Park, Damian Blase",4.00
ECON 1 (39188),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 03:30 PM - 4:35pm,LUCAS 310,"Cameron-Loyd, Patricia Jane",4.00
ECON 1 (39188),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 03:30 PM - 4:35pm,LUCAS 310,"Cameron-Loyd, Patricia Jane",4.00
ECON 1 (39188),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 03:30 PM - 4:35pm,LUCAS 310,"Cameron-Loyd, Patricia Jane",4.00
ECON 1 (39188),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 03:30 PM - 4:35pm,LUCAS 310,"Cameron-Loyd, Patricia Jane",4.00
ECON 1 (39188),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 03:30 PM - 4:35pm,LUCAS 310,"Cameron-Loyd, Patricia Jane",4.00
ECON 1 (39188),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 03:30 PM - 4:35pm,LUCAS 310,"Cameron-Loyd, Patricia Jane",4.00
ECON 1 (39188),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 03:30 PM - 4:35pm,LUCAS 310,"Cameron-Loyd, Patricia Jane",4.00
ECON 1 (39159),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",TR 03:50 PM - 5:30pm,LUCAS 310,"Guo, Audrey M",4.00
ECON 1 (39159),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",TR 03:50 PM - 5:30pm,LUCAS 310,"Guo, Audrey M",4.00
ECON 1 (39159),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",TR 03:50 PM - 5:30pm,LUCAS 310,"Guo, Audrey M",4.00
ECON 1 (39159),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",TR 03:50 PM - 5:30pm,LUCAS 310,"Guo, Audrey M",4.00
ECON 1 (39159),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",TR 03:50 PM - 5:30pm,LUCAS 310,"Guo, Audrey M",4.00
ECON 1 (39159),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",TR 03:50 PM - 5:30pm,LUCAS 310,"Guo, Audrey M",4.00
ECON 1 (39159),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",TR 03:50 PM - 5:30pm,LUCAS 310,"Guo, Audrey M",4.00
ECON 1 (39175),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 09:15 AM - 10:20am,KENNA 102,"Huang, Hui",4.00
ECON 1 (39175),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 09:15 AM - 10:20am,KENNA 102,"Huang, Hui",4.00
ECON 1 (39175),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 09:15 AM - 10:20am,KENNA 102,"Huang, Hui",4.00
ECON 1 (39175),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 09:15 AM - 10:20am,KENNA 102,"Huang, Hui",4.00
ECON 1 (39175),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 09:15 AM - 10:20am,KENNA 102,"Huang, Hui",4.00
ECON 1 (39175),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 09:15 AM - 10:20am,KENNA 102,"Huang, Hui",4.00
ECON 1 (39175),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 09:15 AM - 10:20am,KENNA 102,"Huang, Hui",4.00
ECON 1 (39170),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 10:30 AM - 11:35am,SCDI 3115,"Park, Damian Blase",4.00
ECON 1 (39170),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 10:30 AM - 11:35am,SCDI 3115,"Park, Damian Blase",4.00
ECON 1 (39170),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 10:30 AM - 11:35am,SCDI 3115,"Park, Damian Blase",4.00
ECON 1 (39170),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 10:30 AM - 11:35am,SCDI 3115,"Park, Damian Blase",4.00
ECON 1 (39170),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 10:30 AM - 11:35am,SCDI 3115,"Park, Damian Blase",4.00
ECON 1 (39170),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 10:30 AM - 11:35am,SCDI 3115,"Park, Damian Blase",4.00
ECON 1 (39170),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWF 10:30 AM - 11:35am,SCDI 3115,"Park, Damian Blase",4.00
ELEN 21 (39443),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 08:30 AM - 10:10am,KENNA 212,"Chan, Donald",4.00
ELEN 21 (39443),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 08:30 AM - 10:10am,KENNA 212,"Chan, Donald",4.00
ELEN 21 (39443),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 08:30 AM - 10:10am,KENNA 212,"Chan, Donald",4.00
ELEN 21 (39443),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 08:30 AM - 10:10am,KENNA 212,"Chan, Donald",4.00
ELEN 21 (39443),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 08:30 AM - 10:10am,KENNA 212,"Chan, Donald",4.00
ELEN 21 (39443),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 08:30 AM - 10:10am,KENNA 212,"Chan, Donald",4.00
ELEN 21 (39443),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 08:30 AM - 10:10am,KENNA 212,"Chan, Donald",4.00
ELEN 21 (39448),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 10:20 AM - 12pm,HEAFEY 122,"Ogunfunmi, Tokunbo",4.00
ELEN 21 (39448),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 10:20 AM - 12pm,HEAFEY 122,"Ogunfunmi, Tokunbo",4.00
ELEN 21 (39448),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 10:20 AM - 12pm,HEAFEY 122,"Ogunfunmi, Tokunbo",4.00
ELEN 21 (39448),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 10:20 AM - 12pm,HEAFEY 122,"Ogunfunmi, Tokunbo",4.00
ELEN 21 (39448),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 10:20 AM - 12pm,HEAFEY 122,"Ogunfunmi, Tokunbo",4.00
ELEN 21 (39448),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 10:20 AM - 12pm,HEAFEY 122,"Ogunfunmi, Tokunbo",4.00
ELEN 21 (39448),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 10:20 AM - 12pm,HEAFEY 122,"Ogunfunmi, Tokunbo",4.00
ELEN 21 (39442),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 12:10 PM - 1:50pm,HEAFEY 125,"Kyrarini, Maria",4.00
ELEN 21 (39442),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 12:10 PM - 1:50pm,HEAFEY 125,"Kyrarini, Maria",4.00
ELEN 21 (39442),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 12:10 PM - 1:50pm,HEAFEY 125,"Kyrarini, Maria",4.00
ELEN 21 (39442),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 12:10 PM - 1:50pm,HEAFEY 125,"Kyrarini, Maria",4.00
ELEN 21 (39442),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 12:10 PM - 1:50pm,HEAFEY 125,"Kyrarini, Maria",4.00
ELEN 21 (39442),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 12:10 PM - 1:50pm,HEAFEY 125,"Kyrarini, Maria",4.00
ELEN 21 (39442),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",TR 12:10 PM - 1:50pm,HEAFEY 125,"Kyrarini, Maria",4.00
ELEN 21L (39438),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",T 02:15 PM - 5pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39438),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",T 02:15 PM - 5pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39438),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",T 02:15 PM - 5pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39438),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",T 02:15 PM - 5pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39438),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",T 02:15 PM - 5pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39438),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",T 02:15 PM - 5pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39438),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",T 02:15 PM - 5pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39444),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",W 02:15 PM - 5pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39444),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",W 02:15 PM - 5pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39444),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",W 02:15 PM - 5pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39444),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",W 02:15 PM - 5pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39444),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",W 02:15 PM - 5pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39444),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",W 02:15 PM - 5pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39444),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",W 02:15 PM - 5pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39449),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",R 02:15 PM - 5pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39449),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",R 02:15 PM - 5pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39449),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",R 02:15 PM - 5pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39449),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",R 02:15 PM - 5pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39449),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",R 02:15 PM - 5pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39449),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",R 02:15 PM - 5pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39449),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",R 02:15 PM - 5pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39640),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",F 02:15 PM - 5pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39640),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",F 02:15 PM - 5pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39640),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",F 02:15 PM - 5pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39640),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",F 02:15 PM - 5pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39640),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",F 02:15 PM - 5pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39640),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",F 02:15 PM - 5pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39640),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",F 02:15 PM - 5pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39441),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",T 05:15 PM - 8pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39441),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",T 05:15 PM - 8pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39441),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",T 05:15 PM - 8pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39441),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",T 05:15 PM - 8pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39441),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",T 05:15 PM - 8pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39441),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",T 05:15 PM - 8pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ELEN 21L (39441),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",T 05:15 PM - 8pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
ENGL 181 (38502),Engineering Communications,"Design Thinking (Pathway), Advanced Writing, Partial Credit Arts, Partial Credit Engineering, Math, CS",MW 03:30 PM - 5:15pm,OCONR 209,"Conefrey, Theresa C",4.00
ENGL 181 (38502),Engineering Communications,"Design Thinking (Pathway), Advanced Writing, Partial Credit Arts, Partial Credit Engineering, Math, CS",MW 03:30 PM - 5:15pm,OCONR 209,"Conefrey, Theresa C",4.00
ENGL 181 (38502),Engineering Communications,"Design Thinking (Pathway), Advanced Writing, Partial Credit Arts, Partial Credit Engineering, Math, CS",MW 03:30 PM - 5:15pm,OCONR 209,"Conefrey, Theresa C",4.00
ENGL 181 (38502),Engineering Communications,"Design Thinking (Pathway), Advanced Writing, Partial Credit Arts, Partial Credit Engineering, Math, CS",MW 03:30 PM - 5:15pm,OCONR 209,"Conefrey, Theresa C",4.00
ENGL 181 (38502),Engineering Communications,"Design Thinking (Pathway), Advanced Writing, Partial Credit Arts, Partial Credit Engineering, Math, CS",MW 03:30 PM - 5:15pm,OCONR 209,"Conefrey, Theresa C",4.00
ENGL 181 (38502),Engineering Communications,"Design Thinking (Pathway), Advanced Writing, Partial Credit Arts, Partial Credit Engineering, Math, CS",MW 03:30 PM - 5:15pm,OCONR 209,"Conefrey, Theresa C",4.00
ENGL 181 (38502),Engineering Communications,"Design Thinking (Pathway), Advanced Writing, Partial Credit Arts, Partial Credit Engineering, Math, CS",MW 03:30 PM - 5:15pm,OCONR 209,"Conefrey, Theresa C",4.00
ENGL 181 (39559),Engineering Communications,"Design Thinking (Pathway), Advanced Writing, Partial Credit Arts, Partial Credit Engineering, Math, CS",TR 03:50 PM - 5:30pm,ALAM 101,"Judnick, Maria Angelina Natalina",4.00
ENGL 181 (39559),Engineering Communications,"Design Thinking (Pathway), Advanced Writing, Partial Credit Arts, Partial Credit Engineering, Math, CS",TR 03:50 PM - 5:30pm,ALAM 101,"Judnick, Maria Angelina Natalina",4.00
ENGL 181 (39559),Engineering Communications,"Design Thinking (Pathway), Advanced Writing, Partial Credit Arts, Partial Credit Engineering, Math, CS",TR 03:50 PM - 5:30pm,ALAM 101,"Judnick, Maria Angelina Natalina",4.00
ENGL 181 (39559),Engineering Communications,"Design Thinking (Pathway), Advanced Writing, Partial Credit Arts, Partial Credit Engineering, Math, CS",TR 03:50 PM - 5:30pm,ALAM 101,"Judnick, Maria Angelina Natalina",4.00
ENGL 181 (39559),Engineering Communications,"Design Thinking (Pathway), Advanced Writing, Partial Credit Arts, Partial Credit Engineering, Math, CS",TR 03:50 PM - 5:30pm,ALAM 101,"Judnick, Maria Angelina Natalina",4.00
ENGL 181 (39559),Engineering Communications,"Design Thinking (Pathway), Advanced Writing, Partial Credit Arts, Partial Credit Engineering, Math, CS",TR 03:50 PM - 5:30pm,ALAM 101,"Judnick, Maria Angelina Natalina",4.00
ENGL 181 (39559),Engineering Communications,"Design Thinking (Pathway), Advanced Writing, Partial Credit Arts, Partial Credit Engineering, Math, CS",TR 03:50 PM - 5:30pm,ALAM 101,"Judnick, Maria Angelina Natalina",4.00
